"id","review_text","rating","product_release_id","body_intensity","acidity_intensity","sweetness_intensity","finish_intensity","created_at","updated_at"
153,What a well processed natural! The strawberry and fruity notes are well defined and not at all bordering on over fermentation / winey. I’m super impressed by this. It goes down so smooth as a straight double shot. It has a wonderfully present rosemary note that shifts into a currant and strawberry jam with a nice mild dark chocolate linger. I’m sure if I tweaked my extraction I could pull out more of the fruit. Absolutely wonderful cup!,4.5,517,0.0,0.0,0.0,0.0,2018-10-15 13:35:06.458,2018-10-15 13:35:06.458
154,Had as an espresso. Very fruity (berry jammy) at first but not too much. Jammy taste subsides quickly and left a chocolate taste as it cooled. I want to try it in a cold brew. ,5.0,517,0.0,0.0,0.0,0.0,2018-10-15 15:03:54.670,2018-10-15 15:03:54.670
155,"Big fruity natural, well-suited for espresso with plenty of sweetness though nothing new and exciting there.",4.0,362,0.0,0.0,0.0,0.0,2018-10-15 17:54:35.344,2018-10-15 17:54:35.344
156,"Freaking amazing, holy f.",5.0,448,0.0,0.0,0.0,0.0,2018-10-16 02:07:12.029,2018-10-16 02:07:12.029
157,"Tried this as a batch brew, it came out nice, with some good floral and fruity flavours. I would definitely try it again, maybe using a pour over method to try and bring out some more vibrant flavours. 

Overall it was solid!",3.0,425,0.0,0.0,0.0,0.0,2018-10-16 18:54:14.058,2018-10-16 18:54:14.058
158,"A consistent espresso that tastes good in milk-based drinks. A bit darker than what I would like to drink straight up, but tastes just about the same every time.",3.0,201,0.0,0.0,0.0,0.0,2018-10-16 19:05:55.264,2018-10-16 19:05:55.264
159,"Some really nice flavours with a good body. Some nice chocolate notes, kind of like chocolate covered blueberries! 

I had it as a batch brew.",4.0,312,0.0,0.0,0.0,0.0,2018-10-16 19:26:00.148,2018-10-16 19:26:00.148
160,"Arômes:
Au nez ce café est remplis d’étages: baies rouge, fruits tropicaux, sucré avec une pointe d’acidité perceptible et classique des cafés du Kenya.

Saveurs:
Un café tout simplement équilibré à merveille. Cerise et orange sanguine sont pour moi les notes dominantes avec une belle acidité qui s’apparente à la framboise. C’est juteux et de plus en plus sucré (baies rouges) lorsque le café refroidit. Aucune présence d’amertume ni de ""dryness"". Sérieusement un café torréfié avec soins et pour un premier café du Kenya de la part de Kaito, chapeau !! 👌

Recette:
Kalita Wave 155/ Ratio 1:15/ 20g dry/ 300g third wave water @75ppm, 90°c/ Baratza encore 16 (medium)/ Tetsu Kasuya routine ",5.0,520,0.0,0.0,0.0,0.0,2018-10-16 23:57:23.363,2018-10-16 23:57:23.363
161,"Wow. Just wow. The aromas coming from this as the bloom was going had me salivating. It smelled like a freshly corked White Zinfandel Rosé. A beautiful medley of grape, pear and fresh berries with the slightest hint of chocolate in the aroma.

As for the flavour, the punches kept rolling. A wonderful combination of strawberry, raspberry and red grape give the thought of chomping on a red starburst. There’s a slight dryness to it that tickles the tongue and a roundness that really gives this coffee a chew. It ends with a sweet milk chocolate + grapefruit finish. Highly recommended!

Recipe

Method:        V60
Grind Size:    Baratza Encore @ 16
Brew time:    2:30
Ratio:            15g : 255ml (1:17)
Brew temp:  95c
Routine:        65ml bloom for 45 seconds, 2 ~100ml pours, 5 gentle counter-clockwise rotations using a bamboo stirring stick.",5.0,458,0.0,0.0,0.0,0.0,2018-10-17 17:36:38.247,2018-10-18 17:46:11.247
162,"",5.0,360,0.0,0.0,0.0,0.0,2018-10-18 10:30:39.367,2018-10-18 10:30:39.367
163,"Kaito did not disappoint with their first Kenyan offering! Holly and Paul do their best to find coffees that’ll delight their customers and it really shows with this sweet, fruity and complex coffee.

In a filter brew the strawberry is very present and is drawn across your mouth. It starts in the front and stays lingering in the back. It has a slight sharpness to it that turns into a brown sugar sweetness as it fades on the back of your palate. A nice blackberry tone sneaks in somewhere during the transition.

As an espresso, this single origin hits hard! Everything gets compressed into a sharp, punchy, fruit bomb that borders on Tomato-y. The strawberry and brown sugar linger even longer when consumed as a straight espresso shot and feel a bit more like a dark chocolate and berry treat.

Well done Kaito, you’ve roasted something special!",4.5,520,0.0,0.0,0.0,0.0,2018-10-18 17:45:56.880,2018-10-18 17:45:56.880
164,"Loved the strawberry notes and fruitiness from this coffee, but it felt a bit drier than I was hoping (this could have been because of my brewing). Overall a nice natural that has a lot of potential!",4.0,394,0.0,0.0,0.0,0.0,2018-10-18 19:52:08.535,2018-10-18 19:52:08.535
165,"",4.0,202,0.0,0.0,0.0,0.0,2018-10-19 14:19:34.712,2018-10-19 14:19:34.712
166,"I tried this coffee in a V60 and personally found it was extremely chocolatey! Almost like drinking a hot chocolate instead of coffee. It had a really smooth finish too, no strong aftertaste. ",4.0,508,0.0,0.0,0.0,0.0,2018-10-19 15:38:34.073,2018-10-19 15:38:34.073
167,"",5.0,444,0.0,0.0,0.0,0.0,2018-10-20 04:41:59.503,2018-10-20 04:41:59.503
168,"I am currently using the Espresso profile of the La Esperanza. This pairs really well in milk (been using it for flat-white’s). Subtle sweetness, with nice nutty finish. This maracaturra varietal is a margogype hybrid and is the first time I’ve enjoyed a coffee of this type. ",4.0,460,0.0,0.0,0.0,0.0,2018-10-20 16:15:48.172,2018-10-20 16:15:48.172
170,"Made this in a V60. There was such an intense cherry aroma and flavour to this coffee, it was great!",5.0,458,0.0,0.0,0.0,0.0,2018-10-20 20:37:20.880,2018-10-20 20:37:20.880
171,Fruity and big yet still delicate. Not the most out there gesha I've had but still damn good,4.5,475,0.0,0.0,0.0,0.0,2018-10-21 04:35:10.799,2018-10-21 04:35:10.799
172,A fruit forward espresso with plenty of sweetness and body. Very nice.,4.0,262,0.0,0.0,0.0,0.0,2018-10-21 04:37:55.490,2018-10-21 04:37:55.490
173,Beautiful in a Corrado. Sweet raspberries finish semi-dry and floral. Could literally drink this all day,4.5,388,0.0,0.0,0.0,0.0,2018-10-21 04:39:50.639,2018-10-21 04:39:50.639
174,Easy drinking but with enough character to keep you on your toes.,4.0,417,0.0,0.0,0.0,0.0,2018-10-21 04:43:19.380,2018-10-21 04:43:19.380
175,"Really solid as an espresso black or with milk. It's exactly what they say, a comfortable blend. Excellently executed",4.0,416,0.0,0.0,0.0,0.0,2018-10-21 04:45:09.193,2018-10-21 04:45:09.193
176,"This coffee was so good I had to pull 2 shots back to back. When I paired it with milk the subtle taste of grape came through nicely, but on its own as a straight shot, this natural was explosive!
",4.0,517,0.0,0.0,0.0,0.0,2018-10-23 15:24:33.505,2018-10-23 15:24:33.505
177,"",4.0,520,0.0,0.0,0.0,0.0,2018-10-23 17:06:20.997,2018-10-23 17:06:20.997
178,"",4.0,518,0.0,0.0,0.0,0.0,2018-10-23 17:07:15.508,2018-10-23 17:07:15.508
179,"",5.0,385,0.0,0.0,0.0,0.0,2018-10-23 19:42:55.557,2018-10-23 19:42:55.557
180,"",5.0,389,0.0,0.0,0.0,0.0,2018-10-23 19:44:22.580,2018-10-23 19:44:22.580
181,Way prefer as espresso to drip. The peachy body and light aroma come through way better.,5.0,203,0.0,0.0,0.0,0.0,2018-10-23 19:46:37.873,2018-10-23 19:46:37.873
182,This coffee is easily in my top 3 of 2018! With lively fruit notes this coffee is a fantastic example of a naturally processed Ethiopian. ,5.0,585,0.0,0.0,0.0,0.0,2018-10-24 13:21:54.065,2018-10-24 13:21:54.065
183,Enjoyed it in a batch brew! Wonderfully acidic and ends with a nice chocolate note.,3.5,379,0.0,0.0,0.0,0.0,2018-10-24 15:23:49.979,2018-10-24 15:23:49.979
184,"Had in an American press. Made 22g coffee to 355ml water. Pre infused for 1 minute for 2:30 total brew time. Ended up with a cup that is very chocolatey. 
Also did this as espresso. Espresso brought out the fruit notes much stronger. Im surprised how much the flavour changed between these two methods. ",3.0,508,0.0,0.0,0.0,0.0,2018-10-24 18:47:14.822,2018-10-31 17:06:51.903
185,Not incredibly exciting but a nice Everyman coffee,4.0,38,0.0,0.0,0.0,0.0,2018-10-24 23:24:50.050,2018-10-24 23:24:50.050
186,"",4.0,103,0.0,0.0,0.0,0.0,2018-10-24 23:25:51.391,2018-10-24 23:25:51.391
187,Legit one of my favourite coffees I’ve ever had. Still thinking about it fondly over a year later.,5.0,105,0.0,0.0,0.0,0.0,2018-10-24 23:35:32.355,2018-10-24 23:35:32.355
188,"",5.0,137,0.0,0.0,0.0,0.0,2018-10-24 23:37:57.967,2018-10-24 23:37:57.967
189,"",4.0,138,0.0,0.0,0.0,0.0,2018-10-24 23:40:49.386,2018-10-24 23:40:49.386
190,"",5.0,139,0.0,0.0,0.0,0.0,2018-10-24 23:41:48.062,2018-10-24 23:41:48.062
191,"",4.0,140,0.0,0.0,0.0,0.0,2018-10-24 23:42:49.401,2018-10-24 23:42:49.401
192,"",5.0,142,0.0,0.0,0.0,0.0,2018-10-24 23:45:01.292,2018-10-24 23:45:01.292
193,"",4.0,162,0.0,0.0,0.0,0.0,2018-10-24 23:45:50.955,2018-10-24 23:45:50.955
194,"",4.5,388,0.0,0.0,0.0,0.0,2018-10-24 23:48:30.701,2018-10-24 23:48:30.701
195,"A nice, classic blend that goes incredibly well with milk. Nothing that makes you get out of your chair and yell from the mountain tops, but a nice cup to wake up to in the morning when drank as a flat white.

If you’re looking for something chocolatey and clean, this blend is a safe bet.",3.0,567,0.0,0.0,0.0,0.0,2018-10-25 12:37:47.857,2018-10-25 12:37:47.857
196,"Despite this being a filter profile, I’ve preferred it as an espresso! I ended up going with a pretty high ratio and found the coffee to still have a great vibrancy. Fruity and sweet with a honey like mouth feel.

Don’t get me wrong, It’s still good as a filter coffee! But I found it to lean more nut & chocolate when brewed in a pour over. The fruit wasn’t anywhere as present.

Espresso Recipe:
16g : 50ml (1:3.3) @ 40 seconds",3.5,508,0.0,0.0,0.0,0.0,2018-10-25 14:29:47.664,2018-10-25 14:29:47.664
197,"",5.0,441,0.0,0.0,0.0,0.0,2018-10-27 13:33:49.545,2018-10-27 13:33:49.545
198,"",4.0,388,0.0,0.0,0.0,0.0,2018-10-29 21:24:51.320,2018-10-29 21:24:51.320
199,This is the first time I’ve ever had coffee from Myanmar. And it most certainly will not be my last. This coffee is in my top 3 for 2018. ,5.0,419,0.0,0.0,0.0,0.0,2018-10-30 02:42:18.654,2018-10-30 02:42:18.654
200,"",5.0,584,0.0,0.0,0.0,0.0,2018-10-30 07:39:48.373,2018-10-30 07:39:48.373
201,Pulling as espresso and it’s a grape juice bomb,4.0,557,0.0,0.0,0.0,0.0,2018-10-30 14:12:24.270,2018-10-30 14:12:24.270
202,One of the best gesha coffees I’ve ever had. Full of the big aromas you’d expect from this varietal and sweet honey and fruit dominate the cup. So pleasing and juicy. I’ll remember this one for awhile,5.0,561,0.0,0.0,0.0,0.0,2018-10-30 14:21:09.781,2018-10-30 14:21:09.781
203,"",5.0,458,0.0,0.0,0.0,0.0,2018-10-31 13:06:50.527,2018-10-31 13:06:50.527
204,"Ana Sora is a yearly favourite a mine.  This 2018 crop was not as much of a fruit bomb as previous harvests.  Still very fruity and sweet, but lacking the intense strawberry jam flavour and aroma that were so distinct in previous years.  Still a very delicious coffee.",4.0,137,0.0,0.0,0.0,0.0,2018-10-31 13:09:43.508,2018-10-31 13:09:43.508
205,"I remember last year’s harvest fondly so seeing this come back made me incredibly happy!

Not over fermented and has a wonderful balance of melon and chocolate when brewed in a Chemex.

It also extracts very nicely as an espresso. Though harder to dial in, it can give a wonderful berry compote flavour / mouthfeel with a lingering chocolate finish. In a flat white the jam cuts through the milk like a razor and offers almost a pie like flavour.

Brew Recipe:

Method: Chemex
Ratio: 16g : 280ml (1:17.5)
Temp: 95c
Time: 3:15
Grind Size: 16 on Baratza Encore
Steps: 60ml bloom for 35 seconds, 2 pours @ ~110ml each, 5 light clockwise stirs during draw down.",4.0,388,0.0,0.0,0.0,0.0,2018-10-31 19:32:59.697,2018-10-31 19:33:44.278
206,Tried in American press and espresso. I get more nutty notes from the espresso. Definitely prefer it as espresso. Would be really nice in a latte. ,4.0,192,0.0,0.0,0.0,0.0,2018-11-01 14:24:57.527,2018-11-01 14:24:57.527
207,"",5.0,557,0.0,0.0,0.0,0.0,2018-11-01 14:33:24.367,2018-11-01 14:33:24.367
208,A solid decaf! Very nice notes of milk chocolate and a hint of cherry pie. Enjoyed as a cappuccino.,3.0,302,0.0,0.0,0.0,0.0,2018-11-02 00:07:37.591,2018-11-02 00:07:37.591
209,"",4.0,535,0.0,0.0,0.0,0.0,2018-11-02 15:24:09.470,2018-11-02 15:24:09.470
210,Very pleasing & floral aromatics welcome you as you brew this delicious coffee. Very clean finish and a burst of sweetness. Not as super-fruity as some naturals. ,4.0,625,0.0,0.0,0.0,0.0,2018-11-03 23:31:32.698,2018-11-03 23:31:32.698
211,"The Mokonisa is what you expect from a natural Ethiopian coffee. Intense fruit, with delicate floral notes, reminiscent of hibiscus. A standout coffee from an up-and-coming coffee roaster. Definitely worth picking up a bag. ",4.0,623,0.0,0.0,0.0,0.0,2018-11-03 23:35:02.111,2018-11-03 23:35:02.111
212,"",4.0,612,0.0,0.0,0.0,0.0,2018-11-06 22:15:04.211,2018-11-06 22:15:04.211
213,"",4.0,417,0.0,0.0,0.0,0.0,2018-11-07 00:31:26.239,2018-11-07 00:31:26.239
214,"Do you like Gesha? I bet you do! This Colombian Gesha is everything you like: lots of fruits layers, raspberry low-acidity, sweet and juicy melon taste with a winery taste that I like so much about Gesha coffee. Lingering finish with a hint of spice (still not sure which one tho). If you wanna treat yourself, go ahead !

Recipe:
Ratio 1:16,6/ 18g dry/ 300gThird wave water @ 150ppm, 94°c/  Comadante 22/ 4 pour every 45"" (50•50•50•150)/ TBT 3'30""/ BWT 264g/ TDS 1.31/ EY 19.21%",5.0,532,0.0,0.0,0.0,0.0,2018-11-07 03:38:25.236,2018-11-07 03:38:25.236
215,Super bright and pleasantly sweet. I'm pretty shocked this is a washed Columbian but there is some of that floral/dry nut on the nose,4.5,620,0.0,0.0,0.0,0.0,2018-11-07 16:48:35.859,2018-11-07 16:48:35.859
216,Very bright. Definitely getting some grapefruit flavours in there. ,3.0,135,0.0,0.0,0.0,0.0,2018-11-07 19:51:38.310,2018-11-07 19:55:48.154
217,"I’ve been tasting many WASHED Ethiopia beans, and this is the first Natural process I’ve bought and taken home. Tried it as a Cortado at a coffee shop when I picked up a bag, and I really enjoyed it with the milk. Got home and brewed in the V60, and the flavors came alive, without being overpowering. Tastes of a mild tropical fruit, with hints of berry.",5.0,518,0.0,0.0,0.0,0.0,2018-11-09 13:03:05.228,2018-11-09 13:03:05.228
218,Sugar cane process helps this coffee retain a ton of flavour for a decaf.,5.0,650,0.0,0.0,0.0,0.0,2018-11-09 15:24:20.936,2018-11-09 15:24:20.936
219,"",4.0,266,0.0,0.0,0.0,0.0,2018-11-09 15:33:12.014,2018-11-09 15:33:12.014
220,"I have loved this Colombian especially as an espresso. Worked really well for me for Americano’s. A very classic espresso, with great toffee notes (couldn’t use that as a tasting note as it’s not an option!) The story behind this coffee is even more incredible. Have a read up on it over at RoofTop’s website. ",4.0,595,0.0,0.0,0.0,0.0,2018-11-09 19:03:08.963,2018-11-09 19:03:08.963
221,"",4.0,386,0.0,0.0,0.0,0.0,2018-11-10 20:12:31.714,2018-11-10 20:12:31.714
222,"",4.0,570,0.0,0.0,0.0,0.0,2018-11-11 15:10:42.018,2018-11-11 15:10:42.018
223,"",3.0,569,0.0,0.0,0.0,0.0,2018-11-11 15:11:13.258,2018-11-11 15:11:13.258
224,"",5.0,340,0.0,0.0,0.0,0.0,2018-11-11 15:12:03.835,2018-11-11 15:12:03.835
225,Well rounded. Nice all around coffee. ,4.0,326,0.0,0.0,0.0,0.0,2018-11-11 15:14:14.405,2018-11-11 15:14:14.405
226,"",5.0,546,0.0,0.0,0.0,0.0,2018-11-11 22:27:20.278,2018-11-11 22:27:20.278
227,A little tough to dial this one in but when it's brewed really well it shines with sweet berry and clean floral notes.,4.0,337,0.0,0.0,0.0,0.0,2018-11-12 21:04:11.068,2018-11-12 21:04:11.068
228,Disclaimer - I had a different variety of sweet tooth than what is listed here - it’s a rotating blend. The one I had was organic hambela gotiti from Ethiopia. Grown by gottiti kebele producers. It was possibly the best espresso I’ve had. Floral and smooth in an Americano. I love it. ,5.0,330,0.0,0.0,0.0,0.0,2018-11-13 14:55:39.304,2018-11-13 14:55:39.304
229,"I’ve been enjoying this coffee as a flat white at Bread & Sons on Bank street for a long time now and can’t get enough of it. Baristas who know what they are doing, for sure!

Having said as much, noting accurate tasting notes are hard with lathered milk but the chocolate notes tend to linger in the mouth for a full bodied sip every time. 

I Highly recommend this coffee and the shop it is served in!",5.0,435,0.0,0.0,0.0,0.0,2018-11-13 15:39:29.913,2018-11-13 15:39:29.913
230,One of my all time favourite coffees! I love that Abdul Wahid Sherif's coffee farm helps preserve the disappearing ethiopian forest! And bonus that is so aromatic.,5.0,16,0.0,0.0,0.0,0.0,2018-11-14 19:24:11.445,2018-11-14 19:24:11.445
231,so creamy as espresso! tastes like an artisinal marmalade and dark chocolate.,5.0,711,0.0,0.0,0.0,0.0,2018-11-14 19:31:49.385,2018-11-14 19:31:49.385
232,"This isn’t your typical honey processed Costa Rican! I was expecting to be hit with something a little more berry and floral but was met with something more on the chocolate and stone fruit side.

Seth seems to have pushed the development of this coffee just beyond what would be typically done to a coffee of this variety and processing method. I would’ve personally liked to see it a little on the lighter side to accent the acidity a bit more.

If you’re looking for something not too intense to start your day with or you prefer the more subtly floral cups, you won’t be disappointed with this!

Recipe:

Method: V60
Ratio: 15g : 255ml (1:17)
Total Time: 2:50
Temp: 95c
Grind: 15 on a Baratza Encore
Routine: 60ml bloom for 30 seconds, 2 ~100ml pours, 5 gentle clockwise rotations of the slurry during draw down.",3.5,657,0.0,0.0,0.0,0.0,2018-11-14 21:31:34.819,2018-11-14 21:31:34.819
233,"Maybe it’s the weather of the region or maybe it’s the intricate drying process, but something about the production of this coffee has created a truly outstanding coffee. 

I haven’t brewed too many pour overs with this coffee yet because of how good it’s pulling as espresso. One of the best shots I’ve pulled recently, and I just can’t stop. ",4.5,612,0.0,0.0,0.0,0.0,2018-11-15 12:59:41.385,2018-11-15 12:59:41.385
